DATE,TIME,GAME,BET,ROLL,STAKE,MULT,PROFIT,JPOT
16/05/2020,0:27:54,DICE,HI,7994,0.00000001,2,0.00000001,X
16/05/2020,0:26:55,FREE, ,6279,0,0,0.00000016, 
15/05/2020,19:21:34,DICE                                        ,LO                                        ,4266,0.0000003,2,0.0000003,X
15/05/2020,19:21:31,DICE                                        ,LO                                        ,2655,0.0000003,2,0.0000003,X
15/05/2020,19:21:26,DICE                                        ,HI                                        ,8616,0.0000003,2,0.0000003,X
15/05/2020,19:21:20,DICE                                        ,HI                                        ,5978,0.00000015,2,0.00000015,X
15/05/2020,19:21:07,FREE                                        ,                                         ,6803,0,0,0.00000015, 
15/05/2020,14:10:17,DICE                                        ,HI                                        ,673,0.00000015,2,-0.00000015,X
15/05/2020,14:10:02,FREE                                        ,                                         ,6947,0,0,0.00000015, 
15/05/2020,22:01:38,DICE                                        ,HI                                        ,459,0.00000048,2,-0.00000048,X
15/05/2020,22:01:31,DICE                                        ,LO                                        ,102,0.00000016,2,0.00000016,X
15/05/2020,22:01:29,DICE                                        ,LO                                        ,5220,0.00000016,2,-0.00000016,X
15/05/2020,22:01:27,DICE                                        ,LO                                        ,2022,0.00000016,2,0.00000016,X
15/05/2020,22:01:26,DICE                                        ,LO                                        ,7079,0.00000016,2,-0.00000016,X
15/05/2020,22:01:25,DICE                                        ,LO                                        ,9072,0.00000016,2,-0.00000016,X
15/05/2020,22:01:21,DICE                                        ,HI                                        ,9668,0.00000016,2,0.00000016,X
15/05/2020,22:01:19,DICE                                        ,HI                                        ,9085,0.00000016,2,0.00000016,X
15/05/2020,22:01:17,DICE                                        ,HI                                        ,6917,0.00000016,2,0.00000016,X
15/05/2020,22:01:14,DICE                                        ,HI                                        ,4600,0.00000016,2,-0.00000016,X
15/05/2020,22:01:12,DICE                                        ,HI                                        ,776,0.00000016,2,-0.00000016,X
15/05/2020,22:01:10,DICE                                        ,HI                                        ,6671,0.00000016,2,0.00000016,X
13/05/2020,22:01:10,DICE,HI,6671,0.00000016,2,0.00000016,X
13/05/2020,22:01:08,DICE,HI,6946,0.00000016,2,0.00000016,X
13/05/2020,22:01:06,DICE,HI,4568,0.00000016,2,-0.00000016,X
13/05/2020,22:00:59,DICE,HI,5736,0.00000016,2,0.00000016,X
13/05/2020,22:00:48,FREE, ,9581,0,0,0.00000016, 
13/05/2020,19:49:09,DICE,HI,2784,0.00000016,2,-0.00000016,X
13/05/2020,19:48:42,FREE, ,1291,0,0,0.00000016, 
13/05/2020,18:20:03,DICE,HI,685,0.00000016,2,-0.00000016,X
13/05/2020,18:19:50,FREE, ,6609,0,0,0.00000016, 
13/05/2020,17:17:18,DICE,HI,822,0.0000008,2,-0.0000008,X
13/05/2020,17:17:05,FREE, ,9638,0,0,0.00000016, 
13/05/2020,15:41:32,DICE,LO,3197,0.00000016,2,0.00000016,X
13/05/2020,15:40:49,DICE,HI,5842,0.00000016,2,0.00000016,X
13/05/2020,15:40:31,DICE,HI,6837,0.00000016,2,0.00000016,X
13/05/2020,15:40:07,FREE, ,512,0,0,0.00000016, 
13/05/2020,12:52:20,DICE,LO,7254,0.00000016,2,-0.00000016,X
13/05/2020,12:52:19,DICE,LO,7906,0.00000016,2,-0.00000016,X
13/05/2020,12:52:17,DICE,LO,6854,0.00000016,2,-0.00000016,X
13/05/2020,12:52:14,DICE,HI,5813,0.00000016,2,0.00000016,X
13/05/2020,12:52:10,DICE,HI,7927,0.00000016,2,0.00000016,X
13/05/2020,12:51:59,FREE, ,3473,0,0,0.00000016, 
13/05/2020,11:33:47,DICE,HI,3663,0.00000016,2,-0.00000016,X
13/05/2020,11:33:36,FREE, ,2323,0,0,0.00000016, 
13/05/2020,1:13:37,DICE,HI,1923,0.00000017,2,-0.00000017,X
13/05/2020,1:13:35,DICE,HI,4841,0.00000017,2,-0.00000017,X
13/05/2020,1:13:33,DICE,HI,4441,0.00000017,2,-0.00000017,X
13/05/2020,1:13:32,DICE,HI,6814,0.00000017,2,0.00000017,X
13/05/2020,1:13:30,DICE,HI,2590,0.00000017,2,-0.00000017,X
13/05/2020,1:13:28,DICE,HI,5475,0.00000017,2,0.00000017,X
13/05/2020,1:13:27,DICE,HI,9119,0.00000017,2,0.00000017,X
13/05/2020,1:13:25,DICE,HI,3007,0.00000017,2,-0.00000017,X
13/05/2020,1:13:23,DICE,HI,9458,0.00000017,2,0.00000017,X
13/05/2020,1:13:22,DICE,HI,3306,0.00000017,2,-0.00000017,X
13/05/2020,1:13:18,DICE,HI,7865,0.00000017,2,0.00000017,X
13/05/2020,1:13:08,FREE, ,3990,0,0,0.00000017, 
13/05/2020,0:12:18,DICE,HI,1434,0.00000017,2,-0.00000017,X
13/05/2020,0:12:07,FREE, ,682,0,0,0.00000017, 
12/5/2020,22:28:42,DICE,HI,1861,0.00000017,2,-0.00000017,X
12/5/2020,22:28:22,FREE, ,9734,0,0,0.00000017, 
12/5/2020,21:03:42,DICE,HI,2655,0.00000085,2,-0.00000085,X
12/5/2020,21:03:29,FREE, ,1387,0,0,0.00000017, 
12/5/2020,19:49:30,DICE,LO,3624,0.00000017,2,0.00000017,X
12/5/2020,19:49:24,DICE,HI,7556,0.00000017,2,0.00000017,X
12/5/2020,19:49:16,DICE,HI,5637,0.00000017,2,0.00000017,X
12/5/2020,19:49:03,FREE, ,2406,0,0,0.00000017, 
12/5/2020,18:44:10,DICE,HI,368,0.00000017,2,-0.00000017,X
12/5/2020,18:43:46,FREE, ,7236,0,0,0.00000017, 
12/5/2020,17:42:26,DICE,LO,7157,0.00000017,2,-0.00000017,X
12/5/2020,17:42:15,FREE, ,4143,0,0,0.00000017, 
12/5/2020,16:01:32,DICE,HI,3364,0.00000064,2,-0.00000064,X
12/5/2020,16:01:22,DICE,HI,6505,0.00000022,2,0.00000022,X
12/5/2020,16:01:13,DICE,HI,2252,0.00000043,2,-0.00000043,X
12/5/2020,16:01:02,DICE,HI,3740,0.00000043,2,-0.00000043,X
12/5/2020,16:00:55,DICE,HI,7540,0.00000043,2,0.00000043,X
12/5/2020,16:00:32,FREE, ,1104,0,0,0.00000017, 
12/5/2020,14:23:32,DICE,LO,3740,0.00000017,2,0.00000017,X
12/5/2020,14:23:14,DICE,HI,9262,0.00000017,2,0.00000017,X
12/5/2020,14:23:10,DICE,HI,5380,0.00000017,2,0.00000017,X
12/5/2020,14:22:53,FREE, ,1692,0,0,0.00000017, 
12/5/2020,13:08:39,DICE,HI,617,0.00000053,2,-0.00000053,X
12/5/2020,13:08:24,FREE, ,7158,0,0,0.00000017, 
11/5/2020,23:17:07,DICE,HI,8821,0.00000018,2,0.00000018,X
11/5/2020,23:16:57,FREE, ,4363,0,0,0.00000018, 
11/5/2020,22:11:41,DICE,HI,2514,0.00002177,2,-0.00002177,X
11/5/2020,22:04:11,DICE,HI,9686,0.00000016,2,0.00000016,X
11/5/2020,22:04:08,DICE,HI,7027,0.00000016,2,0.00000016,X
11/5/2020,22:04:06,DICE,HI,9715,0.00000016,2,0.00000016,X
11/5/2020,22:04:02,DICE,HI,4540,0.00000016,2,-0.00000016,X
11/5/2020,22:03:59,DICE,HI,6325,0.00000016,2,0.00000016,X
11/5/2020,22:03:58,DICE,HI,1522,0.00000016,2,-0.00000016,X
11/5/2020,22:03:55,DICE,HI,9959,0.00000016,2,0.00000016,X
11/5/2020,22:03:45,DICE,HI,5081,0.00000016,2,-0.00000016,X
11/5/2020,22:03:34,FREE, ,9308,0,0,0.00000017, 
11/5/2020,20:42:41,DICE,HI,9878,0.00000064,2,0.00000064,X
11/5/2020,20:42:18,FREE, ,9828,0,0,0.00000017, 
11/5/2020,19:42:22,DICE,HI,7671,0.00000016,2,0.00000016,X
11/5/2020,19:42:08,FREE, ,6957,0,0,0.00000018, 
11/5/2020,18:01:10,DICE,HI,7089,0.00000032,2,0.00000032,X
11/5/2020,18:00:53,FREE, ,927,0,0,0.00000018, 
11/5/2020,16:11:42,FREE, ,8316,0,0,0.00000017, 
11/5/2020,12:43:51,DICE,HI,9145,0.00000016,2,0.00000016,X
11/5/2020,12:43:49,DICE,HI,3999,0.00000016,2,-0.00000016,X
11/5/2020,12:43:49,DICE,HI,4883,0.00000016,2,-0.00000016,X
11/5/2020,12:43:47,DICE,HI,6590,0.00000016,2,0.00000016,X
11/5/2020,12:43:46,DICE,HI,3476,0.00000016,2,-0.00000016,X
11/5/2020,12:43:45,DICE,HI,7688,0.00000016,2,0.00000016,X
11/5/2020,12:43:43,DICE,HI,1166,0.00000016,2,-0.00000016,X
11/5/2020,12:41:54,DICE,HI,6436,0.00000016,2,0.00000016,X
11/5/2020,12:41:53,DICE,HI,2299,0.00000016,2,-0.00000016,X
11/5/2020,12:41:51,DICE,HI,9830,0.00000016,2,0.00000016,X
11/5/2020,12:41:49,DICE,HI,4382,0.00000016,2,-0.00000016,X
11/5/2020,12:41:48,DICE,HI,9800,0.00000016,2,0.00000016,X
11/5/2020,12:41:47,DICE,HI,4123,0.00000016,2,-0.00000016,X
11/5/2020,12:41:46,DICE,HI,5237,0.00000016,2,-0.00000016,X
11/5/2020,12:41:45,DICE,HI,2669,0.00000016,2,-0.00000016,X
11/5/2020,12:41:44,DICE,HI,396,0.00000016,2,-0.00000016,X
11/5/2020,12:41:43,DICE,HI,6659,0.00000016,2,0.00000016,X
11/5/2020,12:41:41,DICE,HI,1378,0.00000016,2,-0.00000016,X
11/5/2020,12:39:52,DICE,HI,7721,0.00000016,2,0.00000016,X
11/5/2020,12:39:49,DICE,HI,7378,0.00000016,2,0.00000016,X
11/5/2020,12:39:47,DICE,HI,7537,0.00000016,2,0.00000016,X
11/5/2020,12:39:46,DICE,HI,1470,0.00000016,2,-0.00000016,X
11/5/2020,12:39:44,DICE,HI,659,0.00000016,2,-0.00000016,X
11/5/2020,12:39:42,DICE,HI,918,0.00000016,2,-0.00000016,X
11/5/2020,12:39:41,DICE,HI,688,0.00000016,2,-0.00000016,X
11/5/2020,12:39:39,DICE,HI,4314,0.00000016,2,-0.00000016,X
11/5/2020,12:39:37,DICE,HI,2256,0.00000016,2,-0.00000016,X
11/5/2020,12:39:36,DICE,HI,126,0.00000016,2,-0.00000016,X
11/5/2020,12:39:33,DICE,HI,5223,0.00000016,2,-0.00000016,X
11/5/2020,12:39:30,DICE,HI,1783,0.00000016,2,-0.00000016,X
11/5/2020,12:39:27,DICE,HI,257,0.00000016,2,-0.00000016,X
11/5/2020,12:39:25,DICE,LO,3961,0.00000016,2,0.00000016,X
11/5/2020,12:39:23,DICE,LO,9082,0.00000016,2,-0.00000016,X
11/5/2020,12:39:20,DICE,HI,9674,0.00000016,2,0.00000016,X
11/5/2020,12:39:18,DICE,HI,7885,0.00000016,2,0.00000016,X
11/5/2020,12:39:17,DICE,HI,7320,0.00000016,2,0.00000016,X
11/5/2020,12:39:15,DICE,HI,25,0.00000016,2,-0.00000016,X
11/5/2020,12:39:14,DICE,HI,2674,0.00000016,2,-0.00000016,X
11/5/2020,12:39:12,DICE,LO,4397,0.00000016,2,0.00000016,X
11/5/2020,12:39:10,DICE,HI,4363,0.00000016,2,-0.00000016,X
11/5/2020,12:39:09,DICE,HI,3097,0.00000016,2,-0.00000016,X
11/5/2020,12:39:08,DICE,HI,4225,0.00000016,2,-0.00000016,X
11/5/2020,12:39:06,DICE,HI,2018,0.00000016,2,-0.00000016,X
11/5/2020,12:39:04,DICE,HI,3547,0.00000016,2,-0.00000016,X
11/5/2020,12:36:56,DICE,HI,9351,0.00000016,2,0.00000016,X
11/5/2020,12:36:55,DICE,HI,8190,0.00000016,2,0.00000016,X
11/5/2020,12:36:54,DICE,HI,8070,0.00000016,2,0.00000016,X
11/5/2020,12:36:52,DICE,HI,1078,0.00000016,2,-0.00000016,X
11/5/2020,12:36:50,DICE,HI,8786,0.00000016,2,0.00000016,X
11/5/2020,12:36:49,DICE,HI,5949,0.00000016,2,0.00000016,X
11/5/2020,12:36:47,DICE,LO,7103,0.00000016,2,-0.00000016,X
11/5/2020,12:36:46,DICE,HI,402,0.00000016,2,-0.00000016,X
11/5/2020,12:36:44,DICE,HI,253,0.00000016,2,-0.00000016,X
11/5/2020,12:36:42,DICE,HI,6053,0.00000016,2,0.00000016,X
11/5/2020,12:36:41,DICE,HI,8671,0.00000016,2,0.00000016,X
11/5/2020,12:36:39,DICE,HI,3413,0.00000016,2,-0.00000016,X
11/5/2020,12:36:38,DICE,HI,7147,0.00000016,2,0.00000016,X
11/5/2020,12:36:37,DICE,LO,7196,0.00000016,2,-0.00000016,X
11/5/2020,12:35:03,DICE,HI,7694,0.00000016,2,0.00000016,X
11/5/2020,12:35:02,DICE,HI,7708,0.00000016,2,0.00000016,X
11/5/2020,12:35:01,DICE,HI,2840,0.00000016,2,-0.00000016,X
11/5/2020,12:35:00,DICE,HI,2641,0.00000016,2,-0.00000016,X
11/5/2020,12:34:58,DICE,HI,9591,0.00000016,2,0.00000016,X
11/5/2020,12:34:56,DICE,HI,4727,0.00000016,2,-0.00000016,X
11/5/2020,12:34:54,DICE,HI,3753,0.00000016,2,-0.00000016,X
11/5/2020,12:34:53,DICE,HI,5432,0.00000016,2,0.00000016,X
11/5/2020,12:34:52,DICE,HI,8502,0.00000016,2,0.00000016,X
11/5/2020,12:34:51,DICE,HI,40,0.00000016,2,-0.00000016,X
11/5/2020,12:34:50,DICE,HI,6379,0.00000016,2,0.00000016,X
11/5/2020,12:34:49,DICE,HI,8863,0.00000016,2,0.00000016,X
11/5/2020,12:34:48,DICE,HI,780,0.00000016,2,-0.00000016,X
11/5/2020,12:34:47,DICE,HI,2155,0.00000016,2,-0.00000016,X
11/5/2020,12:34:45,DICE,HI,5307,0.00000016,2,0.00000016,X
11/5/2020,12:34:45,DICE,HI,3245,0.00000016,2,-0.00000016,X
11/5/2020,12:34:42,DICE,HI,6069,0.00000016,2,0.00000016,X
11/5/2020,12:34:41,DICE,HI,7888,0.00000016,2,0.00000016,X
11/5/2020,12:34:40,DICE,HI,2438,0.00000016,2,-0.00000016,X
11/5/2020,12:34:35,DICE,HI,5414,0.00000016,2,0.00000016,X
11/5/2020,12:34:22,FREE, ,9052,0,0,0.00000016, 
11/5/2020,3:12:55,DICE,HI,8593,0.00000004,2,0.00000004,X
11/5/2020,3:12:41,FREE, ,3139,0,0,0.00000017, 
10/5/2020,21:42:39,DICE,HI,5695,0.00000016,2,0.00000016,X
10/5/2020,21:42:35,DICE,HI,5585,0.00000016,2,0.00000016,X
10/5/2020,21:42:33,DICE,HI,8809,0.00000016,2,0.00000016,X
10/5/2020,21:42:31,DICE,HI,8172,0.00000016,2,0.00000016,X
10/5/2020,21:42:30,DICE,HI,5178,0.00000016,2,-0.00000016,X
10/5/2020,21:42:29,DICE,HI,4836,0.00000016,2,-0.00000016,X
10/5/2020,21:42:27,DICE,HI,5535,0.00000016,2,0.00000016,X
10/5/2020,21:42:25,DICE,HI,7546,0.00000016,2,0.00000016,X
10/5/2020,21:42:23,DICE,HI,6778,0.00000016,2,0.00000016,X
10/5/2020,21:42:22,DICE,HI,167,0.00000016,2,-0.00000016,X
10/5/2020,21:42:20,DICE,HI,9094,0.00000016,2,0.00000016,X
10/5/2020,21:42:19,DICE,HI,1471,0.00000016,2,-0.00000016,X
10/5/2020,21:42:17,DICE,HI,1297,0.00000016,2,-0.00000016,X
10/5/2020,21:42:15,DICE,LO,5063,0.00000016,2,-0.00000016,X
10/5/2020,21:42:04,DICE,HI,8009,0.00000016,2,0.00000016,X
10/5/2020,21:41:38,FREE, ,9036,0,0,0.00000017, 
10/5/2020,19:50:01,DICE,HI,9167,0.00000008,2,0.00000008,X
10/5/2020,19:49:58,DICE,HI,8199,0.00000008,2,0.00000008,X
10/5/2020,19:49:56,DICE,HI,8412,0.00000008,2,0.00000008,X
10/5/2020,19:49:56,DICE,HI,130,0.00000008,2,-0.00000008,X
10/5/2020,19:49:54,DICE,LO,5452,0.00000008,2,-0.00000008,X
10/5/2020,19:49:53,DICE,LO,9487,0.00000008,2,-0.00000008,X
10/5/2020,19:49:52,DICE,LO,7407,0.00000008,2,-0.00000008,X
10/5/2020,19:49:51,DICE,LO,5696,0.00000008,2,-0.00000008,X
10/5/2020,19:49:49,DICE,HI,6330,0.00000008,2,0.00000008,X
10/5/2020,19:49:47,DICE,HI,2737,0.00000008,2,-0.00000008,X
10/5/2020,19:49:46,DICE,HI,2342,0.00000008,2,-0.00000008,X
10/5/2020,19:49:45,DICE,HI,2275,0.00000008,2,-0.00000008,X
10/5/2020,19:49:44,DICE,HI,3073,0.00000008,2,-0.00000008,X
10/5/2020,19:49:43,DICE,HI,7550,0.00000008,2,0.00000008,X
10/5/2020,19:49:41,DICE,HI,2922,0.00000008,2,-0.00000008,X
10/5/2020,19:49:40,DICE,HI,1292,0.00000008,2,-0.00000008,X
10/5/2020,19:49:39,DICE,HI,534,0.00000008,2,-0.00000008,X
10/5/2020,19:49:37,DICE,HI,5391,0.00000008,2,0.00000008,X
10/5/2020,19:49:36,DICE,HI,2356,0.00000008,2,-0.00000008,X
10/5/2020,19:49:34,DICE,LO,9267,0.00000008,2,-0.00000008,X
10/5/2020,19:49:32,DICE,LO,1223,0.00000008,2,0.00000008,X
10/5/2020,19:49:30,DICE,HI,9351,0.00000008,2,0.00000008,X
10/5/2020,19:49:28,DICE,HI,4460,0.00000008,2,-0.00000008,X
10/5/2020,19:49:26,DICE,HI,8764,0.00000008,2,0.00000008,X
10/5/2020,19:49:25,DICE,HI,1095,0.00000008,2,-0.00000008,X
10/5/2020,19:49:24,DICE,HI,2358,0.00000008,2,-0.00000008,X
10/5/2020,19:49:22,DICE,HI,6495,0.00000008,2,0.00000008,X
10/5/2020,19:49:20,DICE,HI,602,0.00000008,2,-0.00000008,X
10/5/2020,19:49:18,DICE,HI,924,0.00000008,2,-0.00000008,X
10/5/2020,19:49:16,DICE,LO,2733,0.00000008,2,0.00000008,X
10/5/2020,19:49:14,DICE,LO,6083,0.00000008,2,-0.00000008,X
10/5/2020,19:49:13,DICE,LO,5925,0.00000008,2,-0.00000008,X
10/5/2020,19:49:10,DICE,LO,9034,0.00000008,2,-0.00000008,X
10/5/2020,19:49:09,DICE,LO,6939,0.00000008,2,-0.00000008,X
10/5/2020,19:49:08,DICE,LO,6192,0.00000008,2,-0.00000008,X
10/5/2020,19:49:05,DICE,HI,4868,0.00000008,2,-0.00000008,X
10/5/2020,19:48:57,DICE,LO,4374,0.00000008,2,0.00000008,X
10/5/2020,19:48:44,FREE, ,4494,0,0,0.00000018, 
10/5/2020,18:24:33,DICE,HI,557,0.00000008,2,-0.00000008,X
10/5/2020,18:24:31,DICE,HI,3942,0.00000008,2,-0.00000008,X
10/5/2020,18:24:28,DICE,LO,5256,0.00000008,2,-0.00000008,X
10/5/2020,18:24:25,DICE,HI,4711,0.00000008,2,-0.00000008,X
10/5/2020,18:24:22,DICE,HI,6724,0.00000008,2,0.00000008,X
10/5/2020,18:24:20,DICE,LO,7487,0.00000008,2,-0.00000008,X
10/5/2020,18:24:18,DICE,HI,222,0.00000008,2,-0.00000008,X
10/5/2020,18:24:16,DICE,HI,9299,0.00000008,2,0.00000008,X
10/5/2020,18:24:14,DICE,LO,2350,0.00000008,2,0.00000008,X
10/5/2020,18:24:13,DICE,LO,8150,0.00000008,2,-0.00000008,X
10/5/2020,18:24:10,DICE,HI,5245,0.00000008,2,-0.00000008,X
10/5/2020,18:24:07,DICE,LO,3312,0.00000008,2,0.00000008,X
10/5/2020,18:24:04,DICE,LO,6595,0.00000008,2,-0.00000008,X
10/5/2020,18:24:03,DICE,LO,7518,0.00000008,2,-0.00000008,X
10/5/2020,18:24:00,DICE,HI,7696,0.00000008,2,0.00000008,X
10/5/2020,18:23:58,DICE,HI,5144,0.00000008,2,-0.00000008,X
10/5/2020,18:23:57,DICE,HI,2319,0.00000008,2,-0.00000008,X
10/5/2020,18:23:56,DICE,HI,7889,0.00000008,2,0.00000008,X
10/5/2020,18:23:54,DICE,HI,1400,0.00000008,2,-0.00000008,X
10/5/2020,18:23:53,DICE,HI,2279,0.00000008,2,-0.00000008,X
10/5/2020,18:23:52,DICE,HI,1047,0.00000008,2,-0.00000008,X
10/5/2020,18:23:51,DICE,HI,2672,0.00000008,2,-0.00000008,X
10/5/2020,18:23:49,DICE,HI,5942,0.00000008,2,0.00000008,X
10/5/2020,18:23:48,DICE,HI,4357,0.00000008,2,-0.00000008,X
10/5/2020,18:23:45,DICE,HI,8167,0.00000008,2,0.00000008,X
10/5/2020,18:23:43,DICE,HI,4592,0.00000008,2,-0.00000008,X
10/5/2020,18:23:42,DICE,HI,7121,0.00000008,2,0.00000008,X
10/5/2020,18:23:41,DICE,HI,4189,0.00000008,2,-0.00000008,X
10/5/2020,18:23:40,DICE,HI,9575,0.00000008,2,0.00000008,X
10/5/2020,18:23:38,DICE,HI,3962,0.00000008,2,-0.00000008,X
10/5/2020,18:23:35,DICE,LO,9967,0.00000008,2,-0.00000008,X
10/5/2020,18:23:17,FREE, ,6602,0,0,0.00000018, 
9/5/2020,20:38:03,DICE,HI,9196,0.00000004,2,0.00000004,X
9/5/2020,20:37:49,FREE, ,2658,0,0,0.00000016, 
8/5/2020,22:34:26,DICE,HI,6761,0.00000001,2,0.00000001,X
8/5/2020,22:34:24,DICE,HI,6681,0.00000001,2,0.00000001,X
8/5/2020,22:34:21,DICE,HI,6989,0.00000001,2,0.00000001,X
8/5/2020,22:34:18,DICE,HI,5885,0.00000001,2,0.00000001,X
8/5/2020,22:34:15,DICE,HI,817,0.00000001,2,-0.00000001,X
8/5/2020,22:34:13,DICE,LO,1696,0.00000001,2,0.00000001,X
8/5/2020,22:34:11,DICE,LO,6677,0.00000001,2,-0.00000001,X
8/5/2020,22:34:09,DICE,LO,5809,0.00000001,2,-0.00000001,X
8/5/2020,22:33:56,FREE, ,1904,0,0,0.00000015, 
8/5/2020,21:39:17,DICE,HI,7377,0.00000008,2,0.00000008,X
8/5/2020,11:10:00,FREE, ,9390,0,0,0.00000015, 
7/5/2020,23:14:34,FREE, ,4038,0,0,0.00000016, 
7/5/2020,17:41:41,FREE, ,7033,0,0,0.00000016, 
7/5/2020,12:23:42,FREE, ,8113,0,0,0.00000017, 
7/5/2020,11:00:13,FREE, ,8401,0,0,0.00000017, 
6/5/2020,23:38:48,FREE, ,8720,0,0,0.00000017, 
6/5/2020,20:06:40,FREE, ,4534,0,0,0.00000017, 
6/5/2020,15:17:37,DICE,HI,6645,0.00000001,2,0.00000001,X
6/5/2020,15:17:36,DICE,HI,7453,0.00000001,2,0.00000001,X
6/5/2020,15:17:35,DICE,HI,4637,0.00000001,2,-0.00000001,X
6/5/2020,15:17:33,DICE,HI,6260,0.00000001,2,0.00000001,X
6/5/2020,15:17:31,DICE,HI,5264,0.00000001,2,0.00000001,X
6/5/2020,15:17:30,DICE,HI,4415,0.00000001,2,-0.00000001,X
6/5/2020,15:17:23,DICE,HI,8788,0.00000004,2,0.00000004,X
6/5/2020,15:17:11,FREE, ,764,0,0,0.00000017, 
6/5/2020,11:48:12,DICE,HI,7127,0.00000001,2,0.00000001,X
6/5/2020,11:47:55,DICE,HI,2272,0.00000001,2,-0.00000001,X
6/5/2020,11:45:44,DICE,HI,7229,0.00000004,2,0.00000004,X
6/5/2020,11:45:37,DICE,HI,3361,0.00000004,2,-0.00000004,X
6/5/2020,11:44:10,FREE, ,9974,0,0,0.00000216, 
5/5/2020,21:57:25,FREE, ,2634,0,0,0.00000017, 
5/5/2020,14:59:07,FREE, ,7896,0,0,0.00000018, 
5/5/2020,12:28:43,FREE, ,5122,0,0,0.00000018, 
4/5/2020,16:09:11,FREE, ,2849,0,0,0.00000018, 
4/5/2020,14:48:26,FREE, ,944,0,0,0.00000018, 
4/5/2020,12:38:17,FREE, ,8756,0,0,0.00000018, 
3/5/2020,19:09:14,FREE, ,7752,0,0,0.00000018, 
3/5/2020,14:59:43,FREE, ,9425,0,0,0.00000018, 
3/5/2020,12:01:23,FREE, ,1378,0,0,0.00000018, 
2/5/2020,21:05:51,DICE,LO,6302,0.00000001,2,-0.00000001,X
2/5/2020,21:05:50,DICE,LO,5864,0.00000001,2,-0.00000001,X
2/5/2020,21:05:48,DICE,LO,8379,0.00000001,2,-0.00000001,X
2/5/2020,21:05:47,DICE,HI,2950,0.00000001,2,-0.00000001,X
2/5/2020,21:05:45,DICE,HI,8741,0.00000001,2,0.00000001,X
2/5/2020,21:05:43,DICE,HI,1738,0.00000001,2,-0.00000001,X
2/5/2020,21:05:42,DICE,HI,2181,0.00000001,2,-0.00000001,X
2/5/2020,21:05:39,DICE,LO,2131,0.00000001,2,0.00000001,X
2/5/2020,21:05:37,DICE,LO,6470,0.00000001,2,-0.00000001,X
2/5/2020,21:05:35,DICE,HI,675,0.00000001,2,-0.00000001,X
2/5/2020,21:05:32,DICE,LO,7066,0.00000001,2,-0.00000001,X
2/5/2020,21:05:31,DICE,LO,6557,0.00000001,2,-0.00000001,X
2/5/2020,21:05:30,DICE,LO,1504,0.00000001,2,0.00000001,X
2/5/2020,21:05:26,DICE,HI,5652,0.00000001,2,0.00000001,X
2/5/2020,21:05:25,DICE,HI,1621,0.00000001,2,-0.00000001,X
2/5/2020,21:05:24,DICE,HI,2650,0.00000001,2,-0.00000001,X
2/5/2020,21:05:23,DICE,HI,830,0.00000001,2,-0.00000001,X
2/5/2020,21:05:22,DICE,HI,3230,0.00000001,2,-0.00000001,X
2/5/2020,21:05:19,DICE,HI,4530,0.00000001,2,-0.00000001,X
2/5/2020,21:05:18,DICE,LO,7217,0.00000001,2,-0.00000001,X
2/5/2020,21:05:15,DICE,LO,3132,0.00000001,2,0.00000001,X
2/5/2020,21:05:14,DICE,LO,4090,0.00000001,2,0.00000001,X
2/5/2020,21:05:13,DICE,HI,6580,0.00000001,2,0.00000001,X
2/5/2020,21:05:11,DICE,HI,756,0.00000001,2,-0.00000001,X
2/5/2020,21:05:10,DICE,HI,5325,0.00000001,2,0.00000001,X
2/5/2020,21:05:08,DICE,HI,454,0.00000001,2,-0.00000001,X
2/5/2020,21:05:07,DICE,HI,1459,0.00000001,2,-0.00000001,X
2/5/2020,21:05:04,DICE,HI,7322,0.00000001,2,0.00000001,X
2/5/2020,21:05:02,DICE,LO,7980,0.00000001,2,-0.00000001,X
2/5/2020,21:04:59,DICE,LO,2767,0.00000001,2,0.00000001,X
2/5/2020,21:04:57,DICE,HI,4986,0.00000001,2,-0.00000001,X
2/5/2020,21:04:53,DICE,LO,754,0.00000001,2,0.00000001,X
2/5/2020,21:04:51,DICE,LO,3181,0.00000001,2,0.00000001,X
2/5/2020,21:04:49,DICE,LO,3239,0.00000001,2,0.00000001,X
2/5/2020,21:04:48,DICE,LO,6397,0.00000001,2,-0.00000001,X
2/5/2020,21:04:45,DICE,LO,276,0.00000001,2,0.00000001,X
2/5/2020,21:04:44,DICE,LO,6201,0.00000001,2,-0.00000001,X
2/5/2020,21:04:41,DICE,HI,114,0.00000001,2,-0.00000001,X
2/5/2020,21:04:40,DICE,HI,7757,0.00000001,2,0.00000001,X
2/5/2020,21:04:39,DICE,HI,9760,0.00000001,2,0.00000001,X
2/5/2020,21:04:38,DICE,HI,4473,0.00000001,2,-0.00000001,X
2/5/2020,21:04:37,DICE,HI,3780,0.00000001,2,-0.00000001,X
2/5/2020,21:04:36,DICE,HI,3455,0.00000001,2,-0.00000001,X
2/5/2020,21:04:35,DICE,HI,12,0.00000001,2,-0.00000001,X
2/5/2020,21:04:34,DICE,HI,2054,0.00000001,2,-0.00000001,X
2/5/2020,21:04:33,DICE,HI,7497,0.00000001,2,0.00000001,X
2/5/2020,21:04:32,DICE,HI,1507,0.00000001,2,-0.00000001,X
2/5/2020,21:04:31,DICE,HI,7909,0.00000001,2,0.00000001,X
